index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter
0,2152006000,1941697000,210309000,1091190000,1664242000,88389000,5302000,311768000,167904000,10.149699,287730000,0.655004,1.02517,122.971331,36.843113,0.056558,-0.899153,184141000,196196000,1,802989000,15.829684,42.74231,219167000,1659086000,6.924789,14.1111,1664000,184486000,84302000,8232000,1657000,854000,0.358714,0.234306,15.0084,2.857694,983000,6664000,3.737857,1479000,34.65615,2749000,850509000,16.883203,1.917347,792866000,-34000,80.592641,20939000,1.878784,52.925085,1.07728,47761000,57.884132,349268000,54.81524,189315,2.972959,47.641269,5295000,7435000,866220000,10.854042,9.962612,1.863765,27.040635,63762000,52.447255,2.938256,1
1,1705928000,1498943000,206985000,540578000,1424452000,12713000,6411000,53962000,50000000,12.446912,110213000,-0.075386,0.881514,135.815963,51.694386,0.101935,-1.361451,149759000,162892000,1,892555000,7.578641,60.012276,301156000,1476877000,6.007223,12.8452,667000,149759000,11018000,7868000,-4234000,294000,0.18129,0.088572,13.9716,3.343927,265000,4217000,4.042675,581000,34.441149,987000,1001993000,20.338768,1.337695,881869000,100000,91.245982,18474000,2.722886,38.664352,0.916372,119008000,59.655917,117125000,67.263548,143354,3.430978,61.909352,6411000,8963000,595008000,13.824363,12.232638,1.29755,23.663379,57579000,39.460107,3.426856,1
2,1401303000,1252659000,148644000,585456000,1051489000,86392000,3327000,158705000,64346000,8.978969,212073000,2.336881,0.992322,171.587697,42.519926,0.24214,-2.896854,127728000,152802000,1,606154000,18.385287,50.5898,286381000,1217883000,5.482528,12.5398,2343000,129099000,74392000,6015000,-15514000,1350000,0.798743,0.585292,14.8421,4.076216,340000,3750000,6.165197,1002000,31.961309,1550000,274307000,15.424808,2.83195,595833000,188000,80.261259,12523000,2.881102,45.236755,1.011919,48448000,68.769454,72694000,65.472971,175473,3.685836,56.665643,3282000,9217000,622050000,11.981052,11.463902,2.764093,26.961246,66581000,28.050187,3.663779,1
3,1731937000,1568516000,163421000,539135000,1406383000,114048000,5458000,41435000,44310000,13.620866,193786000,-0.98555,1.074986,102.97476,53.031663,0.063399,-0.181739,139581000,162320000,1,928756000,12.72598,60.448138,260912000,1435669000,6.121117,11.749,0,139581000,101096000,9984000,-470000,0,0,0,13.6631,0,0,0,0,0,0,0,987086000,14.656911,1.329398,918475000,0,87.12114,0,0,39.228967,1.156402,140286000,64.377382,204518000,70.007877,237944,0,65.307601,5457000,0,517194000,10.505579,10.183569,1.314047,19.202809,92529000,0,0,1
4,916351928.9,860548239.6,55803689.3,381171133.2,658258676.5,99593032.19,1832089.014,123013468.5,65671205.08,13.390308,245750989.2,5.479647,0.531198,118.297872,49.161528,0.084292,-0.789622,33243302.73,45778070.75,0.731957,453341386.8,31.436974,53.691361,89292929.67,883022255.2,3.645298,12.5,1526862.838,38308446.95,93384570.74,2408139.375,0,1136729.62,0.742017,0.906933,14.9,2.447691,84175.08453,1395110.531,3.709507,0,9.701774,-133216.2207,373759334,18.149853,3.196518,450492609.1,26350.46125,65.509544,5382081.709,1.675904,39.416097,0.531198,60262040.95,33.552703,3858146.701,88.525066,83481,2.121757,68.437018,1776460.262,4139218.287,432529646.1,6.531791,6.767285,3.189029,13.765409,-980090.7668,34.94206,2.068744,3
5,880485291.4,826929442.8,53555848.57,515763433.6,567291760.6,119052115.9,2056067.934,177723613.7,99208754.63,15.46391,260300103.6,3.54228,0.591783,69.498307,45.452853,0.176412,1.354417,36303616.02,48481188.9,0.731957,401858441.2,36.473528,51.368049,52468892.04,813080811.5,3.619038,12,1678377.99,41491729.06,111991656.2,2378129.127,0,1107451.33,0.868523,1.05862,14.1,2.371432,48309.17895,1271409.755,3.308969,510906.1652,23.854703,344751.868,42458644.59,15.528805,2.013549,400205681.7,39525.69187,59.697707,6497584.569,1.420231,41.052224,0.591783,11237007.81,39.169387,22337871.56,94.323275,75281,1.955983,70.546711,1993851.568,3291611.784,412875129.8,6.532245,6.88442,2.008703,15.146289,118671498.1,54.26517,1.913187,1
6,674605477.9,630835165.9,43770312,281990193,446596400.7,99428341.81,1508563.906,105193237.2,72856829.47,14.016713,239104085.3,3.906912,1.061374,84.611132,54.970455,0.127257,1.396344,31089152.53,40484555.87,0.731957,374194116.6,41.955197,62.445752,35496999.13,640013177.9,4.0849,12.5,1541501.983,34437125.02,93850095.55,3971600.075,-551895.7716,1354852.882,1.044077,1.802311,14.7,2.714424,76855.51196,1152832.679,4.221972,52700.92249,13.873799,196164.5448,106500512.8,15.930851,3.703908,370833700.9,63680.28134,54.181726,4315619.986,1.648976,36.28226,1.061374,15587761.74,40.727785,6444883.646,121.183331,88679,2.101492,83.035533,1438296.01,3879373.461,269179477.1,7.000372,7.315173,3.686877,13.307463,84538135.33,42.495758,2.070708,3
7,526235546.1,493361149.8,32874396.27,197499634.9,348703705.2,67296150.19,913482.6565,63907920.05,48043478.46,11.424125,180139072.6,3.835877,0.625905,80.741976,53.04287,0.011966,1.028655,22364953.98,29497145.49,0.731957,280548237.2,41.546905,61.501393,40644854.51,481369494.1,4.02824,12.8,999853.6128,25346215.89,64135558.75,1755965.459,-408432.1493,671204.8045,0.890973,1.153836,14.9,2.338902,52700.92249,1007173.185,3.447281,0,16.688919,285463.3302,112164398.1,16.585854,3.916332,279130436,40989.60638,54.398446,3466549.568,1.365523,38.929929,0.625905,6693749.113,37.665156,26004977.42,118.946539,45765,1.835254,80.048027,882008.4944,2372273.469,202239058.1,6.706316,6.847692,3.915205,12.909731,46354853.07,51.771772,1.803657,3
8,585838186.1,572879284.1,12958901.99,140316248.1,236604863.2,56774008.29,0,82368411.17,86450833.17,0,143224841.5,-3.95408,0,0,26.75681,0,0,0,0,1.141199,156751611.2,48.819072,55.081863,0,313477600.1,0,0,0,0,47974491.93,0,871200.8047,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.497768,156751611.2,0,51.180928,0,0,30.126334,0,0,0,57947836.94,104.393875,0,0,66.250376,0,0,156725988.9,2.297353,3.714066,-2.497768,13.880826,0,0,0,1
9,386906018.3,367965892.3,18940125.98,108051530.2,274365394.2,54589372.21,768555.1196,35087103.06,22307129.36,16.600134,126857708,2.980163,0.401034,122.955739,62.572386,0.063403,-1.182563,15631679.18,19746010.92,0.731957,243296004.5,37.334801,68.160733,26085492.72,366786709.2,3.01827,13.5,778070.564,17291758.23,52170253.48,975699.0233,-331576.6373,665349.1464,0.881514,1.320866,15.4,2.555735,30742.20479,706338.7528,3.072585,81247.2555,15.594855,54164.837,99350022.38,14.749959,2.688035,242096326.6,31474.16204,59.478084,2557458.655,1.608623,27.927074,0.401034,0,33.18842,2646025.483,120.385723,43444,2.041271,88.238652,757575.7608,1844532.287,124690382.6,5.181314,5.520525,2.674109,8.822622,52541355.81,42.962156,2.022562,4
